"PC1","PC2"
-4.38463471720983,2.22462152887929
-4.55555417159462,2.59842404409525
-5.86819323272392,4.30047076461013
-4.08563033924107,1.93103473162431
-4.49209138060537,2.48760042087348
-4.9567257485145,3.05236320857047
-4.67606099861707,2.63428931043323
-4.99478385126405,3.5948538256576
-4.61666274445125,2.78343987223288
-5.39117285322324,3.74812957366846
-4.37241195562363,2.42640801562831
-4.62321037107597,2.69553386841268
-4.01543116334656,1.8143119567121
-3.92730639203512,1.9196458118579
-5.10613523137848,3.28291900575113
-5.14724929605948,3.46615048812001
-4.06985101106535,2.02180491312615
-5.17316004989969,3.4196466350625
-4.82901505051613,3.01405807843734
-4.38285874604488,2.41109957678765
-4.79299601298714,3.0935365430534
-3.88339909512625,1.6646751338454
-4.14242164780956,2.35606959857558
-4.99530291136093,3.21292775962769
-4.10446905797007,2.08028679894916
-4.31795128881882,2.35367566409125
-4.67221878977314,2.78091020990557
-4.03826723474567,2.01224317077177
-3.75140835930147,1.50830252688579
-3.18027320355221,0.954198012792279
-3.90506828622828,1.75288656832921
-4.85156287685458,3.05741153115905
-3.80698978263732,1.7487479080945
-5.1145330931488,3.47250777440157
-4.80715609145718,2.99504012470443
-4.41566692609357,2.39588477004462
-3.98602043534506,1.95390322269482
-4.43616819332058,2.44766881260357
-4.12175303301047,2.20717617191329
-3.90097255335542,1.72313125606108
-5.17014235672985,3.53062522994399
-4.1951989882198,2.25352080118835
-4.11032353274151,2.22396502747561
-4.2542205921568,2.36532843901831
-4.85936857198927,3.22561141660593
-3.85307932016085,1.73357352531684
-4.69384692631423,2.88596757363726
-3.87594577632043,1.81410325862315
-4.64538386092607,2.76236543451951
-4.45477424994505,2.72582113977142
-4.91370090875189,3.09421295809063
-4.32494310164967,2.39905781462779
-4.67600030131703,2.76439433111737
-3.83982524635972,1.79468114232317
-4.77250011260516,3.09511014783602
-4.04295921113279,1.97748727070483
-3.8629503709117,2.04793588065477
-4.4097546497486,2.58078705218528
-4.76212014492344,3.03008741081288
-4.30089428657189,2.45751251629202
-3.84322187008686,2.00377986075804
-4.1239145620749,2.21299542153796
-5.06251821624836,3.56272116273803
-4.42422280571987,2.60227405490729
-4.00357444506029,2.14569565036866
-4.43091788100944,2.50691536043543
-4.35330691170131,2.54660031556855
-3.59557747906886,1.42874451372462
-3.00032102034813,0.721875871610642
-4.16467042647133,2.25701454101834
-4.27296383883339,2.31729340814877
-4.07622382742002,2.23362213518092
-3.7829084004688,1.98821430370146
-4.06710732540951,2.03083034404697
-4.4447872393697,2.8494115056302
-3.8397809901594,1.87944000321162
-3.86597818945197,1.86608203866366
-3.83529716408521,2.11598451249125
-4.273869128539,2.51008253219528
-3.53048512588889,1.65520472986765
-4.36444391005874,2.6622261610142
-3.04862906564612,0.61363239229279
-4.34049078142925,2.48582335179884
-4.68481128943518,3.00878203806659
-3.26587538562172,1.07603940861706
-3.37325779515366,1.45518706903879
-3.95522320886914,2.02679179788441
-3.58826587875994,1.4409140749752
-4.35403341914329,2.46633556296004
-4.82646686726516,3.15697988880817
-4.06866035833217,2.18772847255652
-5.15630784910225,3.89327806757995
-3.92922387518329,1.85602125627169
-4.61605130280992,2.88327987540814
-4.10897225937059,2.13660267699823
-4.18268516172044,2.28758770696514
-4.30709941845877,2.69549883843932
-3.60670860820276,1.59012375511604
-4.34657897740914,2.55623521091168
-4.18216952897903,2.23016887904435
-3.97543009058932,1.97066786718248
-4.37910068197897,2.50272789787732
-4.62497906366847,2.83560696454329
-3.76046488604391,1.76748940385921
-4.51795036606967,2.98613236736256
-3.78354954963297,1.76284155937454
-4.68494102522807,2.98422385691745
-4.27419245281793,2.39937471053455
-3.59659142807323,1.69581159980964
-4.17648081646355,2.35678581473491
-4.64521378550109,2.96502902534703
-4.40725425731554,2.67012305050936
-4.53372936282934,2.77613830463932
-4.02418253991311,2.07205615415754
-5.23425161715095,3.73232142132059
-4.90910849801593,3.49006371539082
-3.97524501838032,2.25451209105775
-4.07173231800469,2.37490656975307
-4.16676980817791,2.2165883590741
-4.09888295685686,2.36880769163284
-4.48978011841882,2.72517466453956
-4.35998602835374,2.66896310391363
-4.00272275057005,2.12685846745092
-4.1938724705516,2.59509592582531
-3.32955687831528,1.32794001426995
-3.90618123305845,1.90017152295798
-4.68187795416348,3.03173227314883
-4.15305919615919,2.38245131605219
-5.00227521508755,3.48746868583437
-3.54870953565811,1.60477964827536
-4.34382227282368,2.53779690874912
-4.68648399233692,3.21784523467219
-4.80201302384154,3.15712131861038
-4.31745372332165,2.64827523047806
-3.51628175175887,1.63641299817329
-4.81769555004591,3.39792294538213
-3.92101645144446,2.0838171534438
-4.20457939543277,2.44596987282413
-4.71787844926476,3.09518183321622
-3.8258848509754,1.88848133326668
-4.25335159780532,2.36846276545794
-4.31413638638595,2.54720860366114
3.54312604905155,-3.90053044679967
-3.92845898800723,2.25568422077127
-3.98485946019953,2.28379282267711
-3.95887059522962,1.99102717512694
-4.34914292054901,2.61975719448934
-3.5732013215649,1.76649882787851
-3.79600590240399,1.69122993267701
-1.81107317127798,0.0763809545681793
-4.00782884342004,2.11603883928156
-4.14889918754732,2.34175876833691
-3.76515257214166,1.7462315068128
-4.33293226770726,2.58383633041971
-4.18362998505717,2.49951641231879
-4.78653181032477,3.32069498714881
-4.4456713213809,2.78814750519755
-4.47733160609519,2.75657242364494
-4.49040542474711,3.21630564757007
-4.5288100274256,2.89019871950804
-3.5594267496647,1.79706584200367
-3.93733706123282,2.07480968846532
-4.10750403171988,2.50247182234786
-4.36850735180992,2.83350017284126
-2.70732496395227,0.489163848672909
-3.70173575913137,1.76453900344658
-4.56802131962123,3.09912236414588
-3.94081327908143,2.19970625472641
-3.98607126250817,2.2950906365027
-4.09227432649034,2.46263665801201
-3.98288076315372,2.28870804907545
-4.16746760788047,2.47479086537334
-4.00344598756091,2.30553524388231
-4.71123584899093,3.06723997918089
-3.64816481921813,1.67429080125694
-3.87800316973976,1.98811684250737
-4.9309488246294,3.41382753091118
-3.33955361164577,1.23032906315696
-3.61107258936905,1.67423745660415
-4.46727380684561,2.79964236466639
-4.21563097116863,2.45850713043886
-4.12813644944969,2.73909798502624
-3.93295765520763,2.12715319034636
-4.12127060055444,2.40177757664025
-3.90890364089068,1.92878923760164
-4.29450665751091,2.58130626405176
-4.14901175422541,2.35636247260978
-3.55663053530376,1.59897250247117
-3.8723635479506,2.035502023324
-4.64108390285145,3.23350875399091
-3.991362994241,2.09862189981141
-4.17086334083899,2.48786973817468
-4.29902794347279,2.69205614134397
-3.76291289200996,1.89139334974344
-4.94250246944999,3.56680251639371
-5.02466329384555,3.68278202283753
-4.22822753078924,2.56784516365666
-3.65617308955208,1.74236324444135
-3.90907095298551,2.10760717902227
-3.79827313899556,2.15132957124076
-3.87806859488813,2.22450937831934
-3.73653665059968,1.80436252396109
-4.04307971339481,2.31626000215712
-3.92582037857174,2.0815004876357
-4.52293833166541,2.9000821773428
-4.62219262205513,3.15591937645411
-4.48263161129517,2.89325283248243
-3.6887691181713,1.99514787357908
-4.12065933529873,2.43623148066241
-3.80859392747679,2.01220240116415
-3.81029276249749,1.92959407360333
-5.04604151908965,3.84482217494239
-3.87335824696047,2.02431288807252
-3.69670296202225,1.86999980531017
-3.92011387026683,2.03147696900656
-4.33995014986,2.71328353304741
-4.11215331588464,2.35782519014896
-3.33705317551824,1.25422899532022
-4.0152298423904,2.60185148943939
-4.73615385622744,3.25533398252409
-3.82652574822214,1.95888397798093
-4.11678189777029,2.45660667906801
-4.47246945260945,3.03719590175406
-4.24018077177969,2.58905700110408
-4.13596694740515,2.34295245901263
-3.27735269529768,1.48901261560245
-4.50614731475304,3.04922321313327
-3.98317703185129,2.19179755410303
-4.05953333082339,2.28717754617934
-4.60301376768825,3.1509084432365
-3.42160003963678,1.58177490173765
-3.88519856824894,2.0670942644944
-4.41518833206098,2.94055076698924
-3.70891897420133,1.8494236061992
-4.76717160354918,3.28836372093452
-3.59562289222241,2.78556679618561
-4.19413797611069,2.51097359054216
-4.48702322128201,2.90785153295206
-4.24695089271962,2.6987202690987
-2.95924609235701,1.14104143794743
-4.18342720195744,2.60586573441942
-3.42946814178698,1.63667154151877
-4.6964303670729,3.34728558361702
-3.90103709535636,2.24505335152677
-2.89126973553299,0.91535868792372
-3.5192144810451,1.67432885549621
-3.05867374137772,0.949580589321532
-3.47815905898326,1.67701732544168
-4.34842687250414,2.88980866598479
-4.10654899616666,2.36411874535836
-3.888352245293,2.26066034619703
-3.94849248192456,2.30843953445166
-4.14091766313445,2.48006257053517
-4.02890734809934,2.23351274764901
-4.7214966485176,3.38361826706157
-3.40969223771773,1.5666121157857
-3.76976432464543,2.08918808190657
-4.37610244744532,2.95222660833946
-3.44462447687484,1.89008404048111
-3.93009165430451,2.11148837432951
-3.671357856087,1.98244612735757
-3.6317207294595,1.79725840388666
-4.57452797312909,3.07953694509453
-3.64322049188593,1.94671556381945
-4.07924525592852,2.50896107388584
-4.01460035280341,2.27336252318678
-4.59096925714855,3.08529937613178
-3.62867188543442,1.70007760356663
-3.87463718296253,2.16083601917662
-3.61680329556991,1.82087031014791
-3.95412489265492,2.29093917425298
-3.27549983002509,1.47893399316225
-2.71346900525454,0.671768292751277
-3.99083816964353,2.22635769785203
-3.92676893794533,2.1875269818926
-3.78071041668344,2.14977766828156
-3.70026511684809,1.80237700722668
-3.73869473930271,2.14672539729401
-5.46412448041035,4.22934240644724
-3.11350444899163,1.06236998481303
-5.27404548018815,4.26688776143088
-3.62094919433979,1.80906847822736
-4.14570756918245,2.55761644910442
-2.84416989674803,0.838978572113891
-4.68360002095097,3.289887528798
-3.98016770316391,2.30966434182126
-4.31107628909301,2.68889054297831
-3.80354558778249,2.14637849949284
-3.80443266937466,2.15250228888335
-3.95824757476724,2.3782785149732
-3.57067645518275,1.75119136112044
-4.42503252907462,2.84008665312892
-4.51134255564027,3.06271331096414
-4.50804993863577,3.05438826839921
-4.42216681635887,2.97190962927207
-4.27277910460654,2.71526519328618
-3.90050513094601,2.2013558959238
-3.85671208301523,2.14876121666646
-3.84716048525726,2.18799163038591
-4.51895530851024,3.07430195226392
-3.44502404057832,1.48985590377674
-2.57941446723992,0.615569683581254
-3.55852562175428,1.578370398778
-2.64153039879252,0.519312334942636
-4.4966697819647,3.02706819477403
-4.78349956744865,4.00894892884428
-4.18075916248989,2.59535363284385
-4.04182389662712,2.42135468912568
-2.92600618506826,0.954996584832328
-3.38147651678962,1.43471255635345
-4.10445922359347,2.49939821899371
-5.15533880340157,4.18768536624809
-4.3858220107119,3.04145456888939
-2.89724311297631,0.817571852752559
-3.75795656100648,2.04505971975171
-3.73778557705379,2.07045358845668
-2.81952427898738,1.41521397335154
-4.13120747572041,2.50528430604643
-4.16999084545083,2.71371343052645
-3.8716107062114,2.31309606747735
-3.52862801964569,1.88746875200551
-3.25501436456859,1.44233984627696
-4.24953804883037,2.73193108309294
-3.85862442231656,2.17167050222207
-3.93977347942416,2.33749676656062
-4.10488547895196,2.43133516477078
-2.97525596322736,0.991765932896456
-2.63545536897755,0.711400738329223
-3.85520112629421,2.26530092597992
-3.69333483483517,2.28065964260993
-4.27350135803471,3.39494051206726
-4.71768329096805,3.45643398291891
-4.62286673878551,3.21131630550282
-4.97256860968281,3.71561426913946
-3.51717673705594,1.77637922419534
-3.68743210900088,2.29380679924967
-3.4389204748644,1.80657676757884
-3.89225632481387,2.2944866869775
-5.19467861771335,4.19197247598996
-3.11535959010071,1.55493711444481
-2.94287342932766,0.949791874469015
-4.31580080192074,2.75622764059963
-4.28736677367133,2.89907180727088
-3.79323637113228,2.09633077819047
-3.92447757036001,2.23892134094315
-3.91594684460556,2.28608083661124
-4.6977896820349,3.52581040822023
-3.93883101599307,2.31910235641883
-3.9791233438846,2.47688035903139
-3.96765348903619,2.36054792241186
-3.70803620901866,2.32868738910756
-3.64052133514054,2.02443187751897
-3.95212896605859,2.32930457328291
-4.26486767220612,3.04685893373009
-4.10834851481346,2.50431370238981
-5.38322567224849,4.45524863442683
-4.0778823591647,2.71996776948319
-3.76058269292794,1.9425820759932
-2.94517668877083,1.39551216335763
-3.21432209268746,1.2647816369206
-3.36014390903074,1.47551707916444
-3.93393000183642,2.70910872230301
-3.8012763491301,2.14004952005823
-3.23084769022594,1.28689394526125
-4.09247948411103,2.65114460125397
-3.97435392903451,2.32006262599833
-4.16876756315215,2.75996253851599
-3.2166071128309,1.62940565730677
-4.66512755111877,3.32565739849639
-4.886570136913,3.63260997959677
-4.2575504766599,2.81730783997016
-3.83604856639645,2.25121195378147
-3.99629895308696,2.43171825996336
-3.44651347268929,1.69431176557543
-3.75301371146549,2.07389617248909
-4.43384392392803,2.98143026502605
-4.38069738808515,3.14416808961646
-4.01345861029827,2.58205921300955
-3.82759973516874,2.3183937484053
-3.96849476734996,2.40597934053552
-3.84739340471658,2.33802478691821
-3.48834078143168,1.71557350622785
-4.04848256783647,2.58279058533972
-4.37606631109793,3.17888648015708
-3.87158210837683,2.17040744668884
-3.41679498057212,1.73836212474919
-3.67715606415238,2.11911422165273
-3.71974868272162,2.17692662444695
-3.70404863712232,2.03828599442328
-4.34913656176145,3.02983634075694
-4.25725527212491,2.84649124529947
-4.57878291392742,3.32128953760295
-5.79254296124389,5.11469871524698
-4.40835870551546,3.12506662740929
-4.31197489142865,3.03103073615295
-3.87518850834609,2.31324697558712
-3.33698185828809,1.83957163116575
-4.51190018805934,3.24558605660516
-3.35693032409652,1.87962748609656
-3.76827802604479,2.19588484315904
-4.50935121983624,3.2347252073944
-3.20359752613422,1.44538064496262
-3.59817485639457,1.85851793927381
-3.37886965638171,1.65071491848956
-3.70823392416564,2.12675232371864
-4.70209621516814,3.45969356101459
-2.91391852587009,1.06892090784174
-3.51464347971878,1.96489393029099
-3.71770592591062,2.18153705306387
-4.19603858242733,2.69986868977848
-3.56203694498588,1.9365458501093
-3.72691172299321,2.10352059483515
-3.2796691842997,1.51029700552231
-3.17924841009387,1.43309266348459
-5.24111264381028,4.20555024049728
-4.19799740112357,2.8577709350686
-4.18245020124639,2.77370687580992
-4.65554958577113,3.37646949952136
-2.68130426091371,1.16583326578825
-3.60093951757575,2.06684604228688
-4.75247176111268,3.60134122462214
-4.06673346863812,2.72827121105511
-3.92226286910839,2.37399662084192
-4.20559276601514,2.77739487599612
-3.31995838414454,2.28505605830104
-3.18496075115608,1.44437721663506
-3.39934142335758,1.78421997901999
-3.3497456810295,1.62236955017084
-4.12728405529526,2.70598696349483
-4.11512426195917,2.75480001410495
-3.19677203354138,1.3251682475528
-3.9527593848535,2.40969195449352
-3.49082647367751,2.0324545284148
-3.86709811979287,2.32968717557761
-3.35180664061991,1.68450389746191
-3.38547706487513,1.7696681589151
-3.54258029030558,1.76914611418169
-4.60543703752298,3.30512625635457
-4.18151089318625,2.74039490804572
-3.27368179883585,1.71550326134419
-3.96241985273348,2.62389019400624
-3.59306327628457,1.90546402845133
-3.61566264324233,2.02952050948842
-4.1850393216098,2.75098085630634
-3.85281697438544,2.34591270526793
-3.88848099908163,2.44999391983918
-4.05231609751252,2.66174365537188
-4.21738827344627,2.81704181013903
-3.64562528803644,2.16623299661846
-3.93065846398503,2.45892443191176
-3.70445502166262,2.32943040020164
-4.17582945006791,2.732222889939
-3.12610370681653,1.26624360748666
-3.5205872925375,1.75473569727603
-4.09118571940565,2.71930110673175
-3.84153365615621,2.37952111089767
-4.00149982837368,2.60470880356789
-3.11484840202033,1.35664129183218
-3.49725530958357,1.86805056021579
-3.75801226599784,2.32622853956022
-3.22990827930691,1.59893143014448
-4.79909933643503,3.67761492584901
-3.87671315876922,2.56144959410269
-2.98845108128975,1.26764834309617
-3.53707897756759,1.93169433734066
-3.5494160796154,1.94007453954262
-3.67700681711976,2.17135690265913
-3.43724292711716,1.9788029390296
-4.1354854047369,2.80723095616953
-3.4394254651554,1.77455559458252
-3.43719839243076,1.72673199649001
-3.81234777094404,2.28650954991306
-3.9686120120617,2.41537624356502
-3.73550346702856,2.23572003170683
-4.90032507336333,3.97937385137245
-3.11106388818044,1.57660258897216
-4.44008869399074,3.2282868596316
-3.60138400483172,2.03572212311098
-4.24838104082143,3.01219593409602
-3.42795268906388,1.69138960796625
-3.38122488748057,1.776215042642
-3.82063150354194,2.31026683508355
-3.49475666396924,1.90800253219265
-3.36870586815574,1.74163146673737
-4.27457224634481,2.93121316011774
-3.13339123940119,1.53338363399969
-3.00337241766137,1.40697911838895
-4.25635222184093,2.9672769299838
-2.98173228753269,1.56894421147249
-3.37252590440436,1.91201395463496
-3.70635713396882,2.51618397224347
-4.36853784612733,3.23210925015917
-3.81782725865962,2.56396927406556
-3.78699840401293,2.29281756109339
-3.82220876044735,2.57209496448664
-3.91364450511113,2.38066172112334
-3.93584254262137,2.54466360898803
-3.30969465857596,1.53180651892681
-3.83062719799389,2.46210733225661
-3.09565261975437,1.31791354493374
-3.62685937370932,2.05142309950168
-2.83263988398549,0.988801667469988
-3.42243009063616,1.80714416860607
-2.76593307290509,0.961081454685643
-4.15508420344114,2.75106660919131
-4.56088078520035,3.42995336365193
-4.35229952680841,3.1164175874085
-3.70490847516317,2.32136072848202
-3.17929483995983,1.5530184582887
-3.564598690649,2.11569251165807
-2.95977937763293,1.6633008515684
-4.28684013902309,3.10856346943545
-4.39596164769855,3.25165044878604
-3.42368210482849,1.99234998906614
-3.74648943462249,2.29100950191587
-3.44935098359602,1.81599968965127
-2.55899999414981,1.0171102873284
-3.76256227578104,2.37106232721872
-3.5782909998813,2.08735558092886
-4.37333826833075,3.34301396998172
-3.03274844878353,1.28201583062229
-3.57803773886992,1.96454170502788
-4.01919833976988,2.65092569980598
-4.40449259806952,3.33127577500018
-2.88983931513355,1.18483590925719
-4.61886410588342,3.71531824861769
-3.0411172287505,1.18733831028151
-3.85568452679389,2.61327171301972
-3.85118246459498,2.3648480388913
-3.92622690346046,2.67044058729711
-3.90132200174256,2.46926703838624
-3.55142457056872,2.329423525112
-3.88833380499031,2.58935222122144
-4.06930285290117,2.81789186198911
-3.59467285241905,2.3354865686819
-3.96666776200705,2.77607136496723
-3.82686663728331,2.81185386469162
-2.13550819465018,-0.0086594956582854
-3.34403656572354,1.67364225197567
-3.29041111218967,1.77084741359209
-3.93261389829548,2.58221491837431
-4.36541789164251,3.43473358848534
-4.0848885951597,2.81419138370615
-3.70589643551853,2.22274377148944
-3.7265008509715,2.38249960516521
-3.80074027881194,2.33189097032772
-3.85291721536841,2.54171929192142
-4.16491558503251,2.8565886315178
-2.85385749899278,1.15318851565563
-3.41845274938904,1.83010218998782
-4.06295138821901,2.75984199428344
-3.1312532351403,1.64296478508875
-3.7235255633494,2.29633842916373
-3.81145962203125,2.34438345838925
-3.94819375493711,2.75486092714552
-3.49708198050471,1.88533798756165
-3.57838595392155,2.02346811655966
-3.58346179451855,2.32703531962659
-4.83896227904635,3.96234773400365
-3.46487996570272,2.04427452656938
-4.13167011379881,2.74210196768656
-3.60042212727809,2.13406983886628
-3.62389770497781,2.2375573573596
-3.36661691212271,1.77664285727539
-3.8499537764756,2.41781318468745
-3.31639687919926,1.66919206780634
-2.98210984191127,1.45680613289283
-3.54952281254531,2.18424145352924
-4.30205456383467,3.2494856402004
-3.44061187003659,2.04919298501841
-4.08363179666185,2.87939638280662
-3.98146031335934,2.72911532944349
-3.98376620181612,2.89363149766924
-3.46247028457973,1.99591750109031
-3.81755210988535,2.4733679142031
-3.68572989714609,2.14854286892294
-3.5391749487748,2.55074644254324
-2.7375179234342,0.995363886769484
-3.36485009021334,1.81825971556867
-3.65601467468704,2.34349105726123
-3.79251723315586,2.4406103609568
-4.82545428675071,4.00169705268568
-4.1895947981334,2.95337418319963
-2.35197902226249,1.00811030230422
-3.17137952305424,1.61078835732464
-3.89581395230716,2.53071737268535
-4.12531923921415,2.88030039546733
-3.30960937382538,1.83790482278829
-4.8516718503594,3.85053785710418
-2.97551159975742,1.26928407937127
-4.20505312668199,3.2046509022953
-3.6934407445871,2.27377700344052
-3.65547684075115,2.36319991752461
-3.24088699808877,1.68228314256388
-3.17619014347606,1.78591697412183
-3.88477504875492,2.7518797052412
-3.41205412055161,1.94488169623225
-2.97694785978636,1.36288769735425
-3.45567872236942,1.97274283147849
-2.88960148624009,1.3731725218588
-3.9477192239478,2.7485801085789
-4.2510497293164,3.17783702508345
-2.90830494983332,1.34824221426432
-2.77771179435644,1.33549048397604
-4.29305305549516,3.19078806870695
-4.13506737143041,3.05491598385804
-3.52927983339266,2.19195461705907
-3.44849421428491,1.91879767327191
-2.95115454543481,1.47536752325033
-3.83085116750728,2.61893075394591
-3.40798423057801,2.02550131683391
-3.49424925340952,2.23198584583606
-3.67058489607241,2.57076000970337
-4.46329610353498,3.42592645672134
-3.71176992811383,2.39829592422397
-3.7890504927427,2.46414830253527
-3.83503117477307,2.56785750454327
-3.54080599865181,2.10794619538817
-4.07794532121018,2.85624339495277
-2.91436342298172,1.39811784810707
-3.18643975820905,1.65374937227106
-2.84107886330981,1.15875354749519
-3.7003659455711,2.4192027272253
-3.38851430054266,1.78282563578083
-3.54083120738686,2.2096925537503
-3.90201273277801,2.76044691973286
-4.98114859500473,4.39214566694275
-4.58202074675314,3.87191917811432
-3.89059498772433,2.69010187185216
-2.1683961268399,0.588063407424526
-4.4408345105089,3.45575236539514
-3.72514822576749,2.36068932613034
-4.7353554977051,3.80149851583952
-3.85774481758397,2.58516452703901
-3.90368510652858,2.63645868532326
-4.02211426021915,2.8101952207088
-2.73536728779209,1.20041400821427
-3.0848636365605,1.56587957909297
-4.12550286318835,3.02651141109737
-3.50485214534068,2.03667575717683
-3.71785591375137,2.38149335355623
-3.11228413838647,1.56976137680565
-2.79047028529582,1.62082937138198
-3.46746501356656,2.08665155561814
-2.72209504516206,1.47657516701856
-3.52477334961595,2.41083762504689
-2.73418303974306,1.08556408475693
-3.79910342566691,2.62691484731622
-3.85166692330773,2.53002355013966
-3.44970244378377,2.04623571464961
-3.29092417847728,1.95604373165679
-3.41101035333403,2.15910597793964
-3.36469667189777,2.22114277397699
-3.05446031506786,1.61385428484781
-3.7325387047988,2.33795998065217
-4.05367267535118,2.91627512046417
-4.30408082909209,3.35761191352255
-3.45778654355966,2.08301575991308
-3.16085720890503,1.74912509262099
-2.76831381891485,2.47220979891011
-3.19584837142246,1.96201700349592
-3.84218842985021,3.15192169199531
-2.86537972280381,1.52699088072309
-3.33754081660095,1.9091406343432
-3.29675858185925,1.76563301584168
-4.00444041909467,3.02150739089274
-2.85583984263136,1.4413718585334
-4.25422120902362,3.10941021645969
-2.46262050623425,0.603585784069881
-3.2411456717909,1.79431382998954
-4.3355857880513,3.33620205832735
-3.40903934205497,2.07917818894041
-4.23188743387664,3.18209666790053
-3.23354234563576,1.93177503376123
-1.81364617702123,0.40305631724406
-4.04840642290314,2.88291688805178
-3.65182449448528,2.64930562513216
-4.31805908666966,3.36202560083068
-3.36232455963066,1.93972140107747
-3.83061048585007,2.6060086500995
-3.11589228752191,1.84039363640199
-4.49618969532441,3.69056690551287
-2.84471487893683,1.15674829135363
-2.93603154624912,1.42385226974811
-3.25145095829479,2.09855812745382
-4.91075625591089,4.34308277284064
-2.72338077114239,1.38176833979541
-3.29499327855673,1.93646796890763
-3.43878964348911,2.00444556752718
-3.23337908700205,1.90691430155308
-3.82978534121602,2.56437126889871
-3.53255787300812,2.40588944068855
-4.13603081507979,2.9607130415567
